stationname,parameter,date,hour,conc
Interlagos,O3,2019-05-06,12,60
Interlagos,O3,2019-05-06,13,72
Interlagos,O3,2019-05-06,14,81
Interlagos,O3,2019-05-06,15,94
Interlagos,O3,2019-05-06,16,93
Interlagos,O3,2019-05-06,17,85
Interlagos,O3,2019-05-06,18,67
Interlagos,O3,2019-05-06,19,42
Interlagos,O3,2019-05-06,20,20
Interlagos,O3,2019-05-06,21,4
Interlagos,O3,2019-05-06,22,3
Interlagos,O3,2019-05-06,23,1
Interlagos,O3,2019-05-06,24,13
Interlagos,O3,2019-05-07,1,46
Interlagos,O3,2019-05-07,2,50
Interlagos,O3,2019-05-07,3,52
Interlagos,O3,2019-05-07,4,49
Interlagos,O3,2019-05-07,5,47
Interlagos,O3,2019-05-07,6,
Interlagos,O3,2019-05-07,7,14
Interlagos,O3,2019-05-07,8,14
Interlagos,O3,2019-05-07,9,27
Interlagos,O3,2019-05-07,10,28
Interlagos,O3,2019-05-07,11,29
Interlagos,O3,2019-05-07,12,36
Interlagos,O3,2019-05-07,13,38
Interlagos,O3,2019-05-07,14,33
Interlagos,O3,2019-05-07,15,39
Interlagos,O3,2019-05-07,16,37
Interlagos,O3,2019-05-07,17,33
Interlagos,O3,2019-05-07,18,32
Interlagos,O3,2019-05-07,19,33
Interlagos,O3,2019-05-07,20,31
Interlagos,O3,2019-05-07,21,34
Interlagos,O3,2019-05-07,22,32
Interlagos,O3,2019-05-07,23,29
Interlagos,O3,2019-05-07,24,33
Interlagos,O3,2019-05-08,1,30
Interlagos,O3,2019-05-08,2,35
Interlagos,O3,2019-05-08,3,39
Interlagos,O3,2019-05-08,4,39
Interlagos,O3,2019-05-08,5,33
Interlagos,O3,2019-05-08,6,
Interlagos,O3,2019-05-08,7,18
Interlagos,O3,2019-05-08,8,17
Interlagos,O3,2019-05-08,9,20
Interlagos,O3,2019-05-08,10,29
Interlagos,O3,2019-05-08,11,37
Interlagos,O3,2019-05-08,12,38
Interlagos,O3,2019-05-08,13,40
Interlagos,O3,2019-05-08,14,39
Interlagos,O3,2019-05-08,15,37
Interlagos,O3,2019-05-08,16,37
Interlagos,O3,2019-05-08,17,34
Interlagos,O3,2019-05-08,18,34
Interlagos,O3,2019-05-08,19,31
Interlagos,O3,2019-05-08,20,29
Interlagos,O3,2019-05-08,21,30
Interlagos,O3,2019-05-08,22,30
Interlagos,O3,2019-05-08,23,26
Interlagos,O3,2019-05-08,24,30
Interlagos,O3,2019-05-09,1,32
Interlagos,O3,2019-05-09,2,34
Interlagos,O3,2019-05-09,3,35
Interlagos,O3,2019-05-09,4,36
Interlagos,O3,2019-05-09,5,33
Interlagos,O3,2019-05-09,6,
Interlagos,O3,2019-05-09,7,2
Interlagos,O3,2019-05-09,8,7
Interlagos,O3,2019-05-09,9,18
Interlagos,O3,2019-05-09,10,23
Interlagos,O3,2019-05-09,11,26
Interlagos,O3,2019-05-09,12,30
Interlagos,O3,2019-05-09,13,45
Interlagos,O3,2019-05-09,14,48
Interlagos,O3,2019-05-09,15,42
Interlagos,O3,2019-05-09,16,35
Interlagos,O3,2019-05-09,17,33
Interlagos,O3,2019-05-09,18,27
Interlagos,O3,2019-05-09,19,28
Interlagos,O3,2019-05-09,20,17
Interlagos,O3,2019-05-09,21,19
Interlagos,O3,2019-05-09,22,9
Interlagos,O3,2019-05-09,23,5
Interlagos,O3,2019-05-09,24,9
Interlagos,O3,2019-05-10,1,7
Interlagos,O3,2019-05-10,2,14
Interlagos,O3,2019-05-10,3,17
Interlagos,O3,2019-05-10,4,20
Interlagos,O3,2019-05-10,5,25
Interlagos,O3,2019-05-10,6,
Interlagos,O3,2019-05-10,7,9
Interlagos,O3,2019-05-10,8,5
Interlagos,O3,2019-05-10,9,11
Interlagos,O3,2019-05-10,10,16
Interlagos,O3,2019-05-10,11,27
Interlagos,O3,2019-05-10,12,42
Interlagos,O3,2019-05-10,13,66
Interlagos,O3,2019-05-10,14,87
Interlagos,O3,2019-05-10,15,94
Interlagos,O3,2019-05-10,16,94
Interlagos,O3,2019-05-10,17,93
Interlagos,O3,2019-05-10,18,76
Interlagos,O3,2019-05-10,19,51
Interlagos,O3,2019-05-10,20,6
Interlagos,O3,2019-05-10,21,2
Interlagos,O3,2019-05-10,22,2
Interlagos,O3,2019-05-10,23,1
Interlagos,O3,2019-05-10,24,1
Interlagos,O3,2019-05-11,1,1
Interlagos,O3,2019-05-11,2,0
Interlagos,O3,2019-05-11,3,0
Interlagos,O3,2019-05-11,4,1
Interlagos,O3,2019-05-11,5,2
Interlagos,O3,2019-05-11,6,
Interlagos,O3,2019-05-11,7,0
Interlagos,O3,2019-05-11,8,2
Interlagos,O3,2019-05-11,9,7
Interlagos,O3,2019-05-11,10,18
Interlagos,O3,2019-05-11,11,40
Interlagos,O3,2019-05-11,12,57
Interlagos,O3,2019-05-11,13,78
Interlagos,O3,2019-05-11,14,103
Interlagos,O3,2019-05-11,15,104
Interlagos,O3,2019-05-11,16,91
Interlagos,O3,2019-05-11,17,66
Interlagos,O3,2019-05-11,18,64
Interlagos,O3,2019-05-11,19,56
Interlagos,O3,2019-05-11,20,19
Interlagos,O3,2019-05-11,21,23
Interlagos,O3,2019-05-11,22,15
Interlagos,O3,2019-05-11,23,11
Interlagos,O3,2019-05-11,24,2
Interlagos,O3,2019-05-12,1,1
Interlagos,O3,2019-05-12,2,1
Interlagos,O3,2019-05-12,3,1
Interlagos,O3,2019-05-12,4,1
Interlagos,O3,2019-05-12,5,2
Interlagos,O3,2019-05-12,6,
Interlagos,O3,2019-05-12,7,1
Interlagos,O3,2019-05-12,8,5
Interlagos,O3,2019-05-12,9,16
Interlagos,O3,2019-05-12,10,55
Interlagos,O3,2019-05-12,11,62
Interlagos,O3,2019-05-12,12,87
Interlagos,O3,2019-05-12,13,109
Interlagos,O3,2019-05-12,14,98
Interlagos,O3,2019-05-12,15,64
Interlagos,O3,2019-05-12,16,43
Interlagos,O3,2019-05-12,17,37
Interlagos,O3,2019-05-12,18,38
Interlagos,O3,2019-05-12,19,35
Interlagos,O3,2019-05-12,20,36
Interlagos,O3,2019-05-12,21,38
Interlagos,O3,2019-05-12,22,38
Interlagos,O3,2019-05-12,23,38
Interlagos,O3,2019-05-12,24,35
Interlagos,O3,2019-05-13,1,32
Interlagos,O3,2019-05-13,2,31
Interlagos,O3,2019-05-13,3,30
Interlagos,O3,2019-05-13,4,29
Interlagos,O3,2019-05-13,5,27
Interlagos,O3,2019-05-13,6,
Interlagos,O3,2019-05-13,7,10
Interlagos,O3,2019-05-13,8,8
Interlagos,O3,2019-05-13,9,16
Interlagos,O3,2019-05-13,10,31
Interlagos,O3,2019-05-13,11,44
Interlagos,O3,2019-05-13,12,44
Interlagos,O3,2019-05-13,13,61
Interlagos,O3,2019-05-13,14,66
Interlagos,O3,2019-05-13,15,85
Interlagos,O3,2019-05-13,16,74
Interlagos,O3,2019-05-13,17,64
Interlagos,O3,2019-05-13,18,58
Interlagos,O3,2019-05-13,19,41
Interlagos,O3,2019-05-13,20,30
Interlagos,O3,2019-05-13,21,33
Interlagos,O3,2019-05-13,22,46
Interlagos,O3,2019-05-13,23,51
Interlagos,O3,2019-05-13,24,20
Interlagos,O3,2019-05-14,1,15
Interlagos,O3,2019-05-14,2,12
Interlagos,O3,2019-05-14,3,8
Interlagos,O3,2019-05-14,4,20
Interlagos,O3,2019-05-14,5,21
Interlagos,O3,2019-05-14,6,
Interlagos,O3,2019-05-14,7,2
Interlagos,O3,2019-05-14,8,4
Interlagos,O3,2019-05-14,9,7
Interlagos,O3,2019-05-14,10,14
Interlagos,O3,2019-05-14,11,38
Interlagos,O3,2019-05-14,12,51
Interlagos,O3,2019-05-14,13,70
Interlagos,O3,2019-05-14,14,73
Interlagos,O3,2019-05-14,15,78
Interlagos,O3,2019-05-14,16,63
Interlagos,O3,2019-05-14,17,19
Interlagos,O3,2019-05-14,18,22
Interlagos,O3,2019-05-14,19,25
Interlagos,O3,2019-05-14,20,25
Interlagos,O3,2019-05-14,21,27
Interlagos,O3,2019-05-14,22,29
Interlagos,O3,2019-05-14,23,29
Interlagos,O3,2019-05-14,24,30
Interlagos,O3,2019-05-15,1,
Interlagos,O3,2019-05-15,2,
Interlagos,O3,2019-05-15,3,
Interlagos,O3,2019-05-15,4,
Interlagos,O3,2019-05-15,5,
Interlagos,O3,2019-05-15,6,
Interlagos,O3,2019-05-15,7,
Interlagos,O3,2019-05-15,8,
Interlagos,O3,2019-05-15,9,25
Interlagos,O3,2019-05-15,10,31
Interlagos,O3,2019-05-15,11,35
Interlagos,O3,2019-05-15,12,39
Interlagos,O3,2019-05-15,13,44
Interlagos,O3,2019-05-15,14,40
Interlagos,O3,2019-05-15,15,43
Interlagos,O3,2019-05-15,16,41
Interlagos,O3,2019-05-15,17,38
Interlagos,O3,2019-05-15,18,36
Interlagos,O3,2019-05-15,19,33
Interlagos,O3,2019-05-15,20,37
Interlagos,O3,2019-05-15,21,38
Interlagos,O3,2019-05-15,22,37
Interlagos,O3,2019-05-15,23,39
Interlagos,O3,2019-05-15,24,36
Interlagos,O3,2019-05-16,1,37
Interlagos,O3,2019-05-16,2,31
Interlagos,O3,2019-05-16,3,38
Interlagos,O3,2019-05-16,4,44
Interlagos,O3,2019-05-16,5,41
Interlagos,O3,2019-05-16,6,
Interlagos,O3,2019-05-16,7,27
Interlagos,O3,2019-05-16,8,28
Interlagos,O3,2019-05-16,9,29
Interlagos,O3,2019-05-16,10,29
Interlagos,O3,2019-05-16,11,33
Interlagos,O3,2019-05-16,12,33
Interlagos,O3,2019-05-16,13,34
Interlagos,O3,2019-05-16,14,36
Interlagos,O3,2019-05-16,15,36
Interlagos,O3,2019-05-16,16,37
Interlagos,O3,2019-05-16,17,33
Interlagos,O3,2019-05-16,18,30
Interlagos,O3,2019-05-16,19,30
Interlagos,O3,2019-05-16,20,34
Interlagos,O3,2019-05-16,21,40
Interlagos,O3,2019-05-16,22,33
Interlagos,O3,2019-05-16,23,37
Interlagos,O3,2019-05-16,24,32
Interlagos,O3,2019-05-17,1,25
Interlagos,O3,2019-05-17,2,27
Interlagos,O3,2019-05-17,3,30
Interlagos,O3,2019-05-17,4,23
Interlagos,O3,2019-05-17,5,23
Interlagos,O3,2019-05-17,6,
Interlagos,O3,2019-05-17,7,3
Interlagos,O3,2019-05-17,8,5
Interlagos,O3,2019-05-17,9,11
Interlagos,O3,2019-05-17,10,22
Interlagos,O3,2019-05-17,11,19
Interlagos,O3,2019-05-17,12,24
Interlagos,O3,2019-05-17,13,35
Interlagos,O3,2019-05-17,14,29
Interlagos,O3,2019-05-17,15,23
Interlagos,O3,2019-05-17,16,20
Interlagos,O3,2019-05-17,17,18
Interlagos,O3,2019-05-17,18,14
Interlagos,O3,2019-05-17,19,13
Interlagos,O3,2019-05-17,20,12
Interlagos,O3,2019-05-17,21,13
Interlagos,O3,2019-05-17,22,11
Interlagos,O3,2019-05-17,23,14
Interlagos,O3,2019-05-17,24,16
Interlagos,O3,2019-05-18,1,15
Interlagos,O3,2019-05-18,2,12
Interlagos,O3,2019-05-18,3,13
Interlagos,O3,2019-05-18,4,14
Interlagos,O3,2019-05-18,5,14
Interlagos,O3,2019-05-18,6,
Interlagos,O3,2019-05-18,7,10
Interlagos,O3,2019-05-18,8,4
Interlagos,O3,2019-05-18,9,5
Interlagos,O3,2019-05-18,10,6
Interlagos,O3,2019-05-18,11,11
Interlagos,O3,2019-05-18,12,13
Interlagos,O3,2019-05-18,13,21
Interlagos,O3,2019-05-18,14,25
Interlagos,O3,2019-05-18,15,29
Interlagos,O3,2019-05-18,16,38
Interlagos,O3,2019-05-18,17,30
Interlagos,O3,2019-05-18,18,17
Interlagos,O3,2019-05-18,19,8
Interlagos,O3,2019-05-18,20,1
Interlagos,O3,2019-05-18,21,1
Interlagos,O3,2019-05-18,22,2
Interlagos,O3,2019-05-18,23,3
Interlagos,O3,2019-05-18,24,2
Interlagos,O3,2019-05-19,1,2
Interlagos,O3,2019-05-19,2,4
Interlagos,O3,2019-05-19,3,15
Interlagos,O3,2019-05-19,4,19
Interlagos,O3,2019-05-19,5,21
Interlagos,O3,2019-05-19,6,
Interlagos,O3,2019-05-19,7,16
Interlagos,O3,2019-05-19,8,14
Interlagos,O3,2019-05-19,9,22
Interlagos,O3,2019-05-19,10,23
Interlagos,O3,2019-05-19,11,31
Interlagos,O3,2019-05-19,12,42
Interlagos,O3,2019-05-19,13,56
Interlagos,O3,2019-05-19,14,66
Interlagos,O3,2019-05-19,15,53
Interlagos,O3,2019-05-19,16,47
Interlagos,O3,2019-05-19,17,44
Interlagos,O3,2019-05-19,18,39
Interlagos,O3,2019-05-19,19,40
Interlagos,O3,2019-05-19,20,41
Interlagos,O3,2019-05-19,21,41
Interlagos,O3,2019-05-19,22,37
Interlagos,O3,2019-05-19,23,31
Interlagos,O3,2019-05-19,24,33
Interlagos,O3,2019-05-20,1,29
Interlagos,O3,2019-05-20,2,36
Interlagos,O3,2019-05-20,3,28
Interlagos,O3,2019-05-20,4,16
Interlagos,O3,2019-05-20,5,15
Interlagos,O3,2019-05-20,6,
Interlagos,O3,2019-05-20,7,4
Interlagos,O3,2019-05-20,8,3
Interlagos,O3,2019-05-20,9,10
Interlagos,O3,2019-05-20,10,23
Interlagos,O3,2019-05-20,11,
Interlagos,O3,2019-05-20,12,35
Interlagos,O3,2019-05-20,13,
Interlagos,O3,2019-05-20,14,54
Interlagos,O3,2019-05-20,15,59
Interlagos,O3,2019-05-20,16,53
Interlagos,O3,2019-05-20,17,43
Interlagos,O3,2019-05-20,18,28
Interlagos,O3,2019-05-20,19,20
Interlagos,O3,2019-05-20,20,13
Interlagos,O3,2019-05-20,21,17
Interlagos,O3,2019-05-20,22,15
Interlagos,O3,2019-05-20,23,10
Interlagos,O3,2019-05-20,24,3
Interlagos,O3,2019-05-21,1,1
Interlagos,O3,2019-05-21,2,1
Interlagos,O3,2019-05-21,3,1
Interlagos,O3,2019-05-21,4,1
Interlagos,O3,2019-05-21,5,1
Interlagos,O3,2019-05-21,6,
Interlagos,O3,2019-05-21,7,1
Interlagos,O3,2019-05-21,8,4
Interlagos,O3,2019-05-21,9,9
Interlagos,O3,2019-05-21,10,16
Interlagos,O3,2019-05-21,11,26
Interlagos,O3,2019-05-21,12,52
Interlagos,O3,2019-05-21,13,66
Interlagos,O3,2019-05-21,14,79
Interlagos,O3,2019-05-21,15,87
Interlagos,O3,2019-05-21,16,100
Interlagos,O3,2019-05-21,17,98
Interlagos,O3,2019-05-21,18,70
Interlagos,O3,2019-05-21,19,31
Interlagos,O3,2019-05-21,20,19
Interlagos,O3,2019-05-21,21,8
Interlagos,O3,2019-05-21,22,8
Interlagos,O3,2019-05-21,23,2
Interlagos,O3,2019-05-21,24,3
Interlagos,O3,2019-05-22,1,2
Interlagos,O3,2019-05-22,2,2
Interlagos,O3,2019-05-22,3,2
Interlagos,O3,2019-05-22,4,1
Interlagos,O3,2019-05-22,5,0
Interlagos,O3,2019-05-22,6,
Interlagos,O3,2019-05-22,7,1
Interlagos,O3,2019-05-22,8,3
Interlagos,O3,2019-05-22,9,14
Interlagos,O3,2019-05-22,10,33
Interlagos,O3,2019-05-22,11,46
Interlagos,O3,2019-05-22,12,69
Interlagos,O3,2019-05-22,13,83
Interlagos,O3,2019-05-22,14,98
Interlagos,O3,2019-05-22,15,116
Interlagos,O3,2019-05-22,16,118
Interlagos,O3,2019-05-22,17,113
Interlagos,O3,2019-05-22,18,67
Interlagos,O3,2019-05-22,19,30
Interlagos,O3,2019-05-22,20,20
Interlagos,O3,2019-05-22,21,9
Interlagos,O3,2019-05-22,22,5
Interlagos,O3,2019-05-22,23,2
Interlagos,O3,2019-05-22,24,2
Interlagos,O3,2019-05-23,1,2
Interlagos,O3,2019-05-23,2,1
Interlagos,O3,2019-05-23,3,0
Interlagos,O3,2019-05-23,4,1
Interlagos,O3,2019-05-23,5,3
Interlagos,O3,2019-05-23,6,
Interlagos,O3,2019-05-23,7,1
Interlagos,O3,2019-05-23,8,2
Interlagos,O3,2019-05-23,9,6
Interlagos,O3,2019-05-23,10,22
Interlagos,O3,2019-05-23,11,40
Interlagos,O3,2019-05-23,12,60
Interlagos,O3,2019-05-23,13,89
Interlagos,O3,2019-05-23,14,93
Interlagos,O3,2019-05-23,15,68
Interlagos,O3,2019-05-23,16,96
Interlagos,O3,2019-05-23,17,78
Interlagos,O3,2019-05-23,18,42
Interlagos,O3,2019-05-23,19,31
Interlagos,O3,2019-05-23,20,38
Interlagos,O3,2019-05-23,21,52
Interlagos,O3,2019-05-23,22,56
Interlagos,O3,2019-05-23,23,46
Interlagos,O3,2019-05-23,24,21
Interlagos,O3,2019-05-24,1,43
Interlagos,O3,2019-05-24,2,53
Interlagos,O3,2019-05-24,3,41
Interlagos,O3,2019-05-24,4,54
Interlagos,O3,2019-05-24,5,43
Interlagos,O3,2019-05-24,6,
Interlagos,O3,2019-05-24,7,15
Interlagos,O3,2019-05-24,8,9
Interlagos,O3,2019-05-24,9,18
Interlagos,O3,2019-05-24,10,17
Interlagos,O3,2019-05-24,11,21
Interlagos,O3,2019-05-24,12,30
Interlagos,O3,2019-05-24,13,39
Interlagos,O3,2019-05-24,14,46
Interlagos,O3,2019-05-24,15,48
Interlagos,O3,2019-05-24,16,47
Interlagos,O3,2019-05-24,17,39
Interlagos,O3,2019-05-24,18,20
Interlagos,O3,2019-05-24,19,8
Interlagos,O3,2019-05-24,20,8
Interlagos,O3,2019-05-24,21,13
Interlagos,O3,2019-05-24,22,18
Interlagos,O3,2019-05-24,23,17
Interlagos,O3,2019-05-24,24,23
Interlagos,O3,2019-05-25,1,29
Interlagos,O3,2019-05-25,2,29
Interlagos,O3,2019-05-25,3,32
Interlagos,O3,2019-05-25,4,36
Interlagos,O3,2019-05-25,5,35
Interlagos,O3,2019-05-25,6,
Interlagos,O3,2019-05-25,7,23
Interlagos,O3,2019-05-25,8,21
Interlagos,O3,2019-05-25,9,23
Interlagos,O3,2019-05-25,10,27
Interlagos,O3,2019-05-25,11,31
Interlagos,O3,2019-05-25,12,36
Interlagos,O3,2019-05-25,13,41
Interlagos,O3,2019-05-25,14,43
Interlagos,O3,2019-05-25,15,42
Interlagos,O3,2019-05-25,16,40
Interlagos,O3,2019-05-25,17,38
Interlagos,O3,2019-05-25,18,30
Interlagos,O3,2019-05-25,19,29
Interlagos,O3,2019-05-25,20,17
Interlagos,O3,2019-05-25,21,22
Interlagos,O3,2019-05-25,22,21
Interlagos,O3,2019-05-25,23,19
Interlagos,O3,2019-05-25,24,33
Interlagos,O3,2019-05-26,1,34
Interlagos,O3,2019-05-26,2,32
Interlagos,O3,2019-05-26,3,38
Interlagos,O3,2019-05-26,4,37
Interlagos,O3,2019-05-26,5,35
Interlagos,O3,2019-05-26,6,
Interlagos,O3,2019-05-26,7,26
Interlagos,O3,2019-05-26,8,15
Interlagos,O3,2019-05-26,9,28
Interlagos,O3,2019-05-26,10,38
Interlagos,O3,2019-05-26,11,49
Interlagos,O3,2019-05-26,12,16
Interlagos,O3,2019-05-26,13,15
Interlagos,O3,2019-05-26,14,26
Interlagos,O3,2019-05-26,15,57
Interlagos,O3,2019-05-26,16,59
Interlagos,O3,2019-05-26,17,47
Interlagos,O3,2019-05-26,18,36
Interlagos,O3,2019-05-26,19,33
Interlagos,O3,2019-05-26,20,25
Interlagos,O3,2019-05-26,21,24
Interlagos,O3,2019-05-26,22,23
Interlagos,O3,2019-05-26,23,31
Interlagos,O3,2019-05-26,24,31
Interlagos,O3,2019-05-27,1,32
Interlagos,O3,2019-05-27,2,24
Interlagos,O3,2019-05-27,3,22
Interlagos,O3,2019-05-27,4,21
Interlagos,O3,2019-05-27,5,14
Interlagos,O3,2019-05-27,6,
Interlagos,O3,2019-05-27,7,1
Interlagos,O3,2019-05-27,8,5
Interlagos,O3,2019-05-27,9,10
Interlagos,O3,2019-05-27,10,17
Interlagos,O3,2019-05-27,11,30
Interlagos,O3,2019-05-27,12,44
Interlagos,O3,2019-05-27,13,56
Interlagos,O3,2019-05-27,14,64
Interlagos,O3,2019-05-27,15,81
Interlagos,O3,2019-05-27,16,85
Interlagos,O3,2019-05-27,17,74
Interlagos,O3,2019-05-27,18,29
Interlagos,O3,2019-05-27,19,1
Interlagos,O3,2019-05-27,20,0
Interlagos,O3,2019-05-27,21,1
Interlagos,O3,2019-05-27,22,1
Interlagos,O3,2019-05-27,23,0
Interlagos,O3,2019-05-27,24,0
Interlagos,O3,2019-05-28,1,2
Interlagos,O3,2019-05-28,2,2
Interlagos,O3,2019-05-28,3,2
Interlagos,O3,2019-05-28,4,1
Interlagos,O3,2019-05-28,5,1
Interlagos,O3,2019-05-28,6,
Interlagos,O3,2019-05-28,7,1
Interlagos,O3,2019-05-28,8,3
Interlagos,O3,2019-05-28,9,7
Interlagos,O3,2019-05-28,10,20
Interlagos,O3,2019-05-28,11,47
Interlagos,O3,2019-05-28,12,57
Interlagos,O3,2019-05-28,13,71
Interlagos,O3,2019-05-28,14,78
Interlagos,O3,2019-05-28,15,84
Interlagos,O3,2019-05-28,16,87
Interlagos,O3,2019-05-28,17,69
Interlagos,O3,2019-05-28,18,56
Interlagos,O3,2019-05-28,19,43
Interlagos,O3,2019-05-28,20,16
Interlagos,O3,2019-05-28,21,13
Interlagos,O3,2019-05-28,22,8
Interlagos,O3,2019-05-28,23,24
Interlagos,O3,2019-05-28,24,38
Interlagos,O3,2019-05-29,1,30
Interlagos,O3,2019-05-29,2,27
Interlagos,O3,2019-05-29,3,19
Interlagos,O3,2019-05-29,4,15
Interlagos,O3,2019-05-29,5,17
Interlagos,O3,2019-05-29,6,
Interlagos,O3,2019-05-29,7,1
Interlagos,O3,2019-05-29,8,2
Interlagos,O3,2019-05-29,9,3
Interlagos,O3,2019-05-29,10,10
Interlagos,O3,2019-05-29,11,21
Interlagos,O3,2019-05-29,12,32
Interlagos,O3,2019-05-29,13,57
Interlagos,O3,2019-05-29,14,71
Interlagos,O3,2019-05-29,15,47
Interlagos,O3,2019-05-29,16,34
Interlagos,O3,2019-05-29,17,32
Interlagos,O3,2019-05-29,18,30
Interlagos,O3,2019-05-29,19,28
Interlagos,O3,2019-05-29,20,25
Interlagos,O3,2019-05-29,21,25
Interlagos,O3,2019-05-29,22,26
Interlagos,O3,2019-05-29,23,19
Interlagos,O3,2019-05-29,24,20
Interlagos,O3,2019-05-30,1,30
Interlagos,O3,2019-05-30,2,25
Interlagos,O3,2019-05-30,3,31
Interlagos,O3,2019-05-30,4,37
Interlagos,O3,2019-05-30,5,41
Interlagos,O3,2019-05-30,6,
Interlagos,O3,2019-05-30,7,20
Interlagos,O3,2019-05-30,8,20
Interlagos,O3,2019-05-30,9,21
Interlagos,O3,2019-05-30,10,30
Interlagos,O3,2019-05-30,11,29
Interlagos,O3,2019-05-30,12,32
Interlagos,O3,2019-05-30,13,39
Interlagos,O3,2019-05-30,14,22
Interlagos,O3,2019-05-30,15,17
Interlagos,O3,2019-05-30,16,28
Interlagos,O3,2019-05-30,17,25
Interlagos,O3,2019-05-30,18,6
Interlagos,O3,2019-05-30,19,3
Interlagos,O3,2019-05-30,20,6
Interlagos,O3,2019-05-30,21,4
Interlagos,O3,2019-05-30,22,1
Interlagos,O3,2019-05-30,23,2
Interlagos,O3,2019-05-30,24,2
Interlagos,O3,2019-05-31,1,2
Interlagos,O3,2019-05-31,2,1
Interlagos,O3,2019-05-31,3,1
Interlagos,O3,2019-05-31,4,1
Interlagos,O3,2019-05-31,5,1
Interlagos,O3,2019-05-31,6,
Interlagos,O3,2019-05-31,7,2
Interlagos,O3,2019-05-31,8,5
Interlagos,O3,2019-05-31,9,15
Interlagos,O3,2019-05-31,10,31
Interlagos,O3,2019-05-31,11,46
Interlagos,O3,2019-05-31,12,53
Interlagos,O3,2019-05-31,13,58
Interlagos,O3,2019-05-31,14,69
Interlagos,O3,2019-05-31,15,81
Interlagos,O3,2019-05-31,16,79
Interlagos,O3,2019-05-31,17,64
Interlagos,O3,2019-05-31,18,52
Interlagos,O3,2019-05-31,19,34
Interlagos,O3,2019-05-31,20,30
Interlagos,O3,2019-05-31,21,26
Interlagos,O3,2019-05-31,22,45
Interlagos,O3,2019-05-31,23,33
Interlagos,O3,2019-05-31,24,12
Interlagos,O3,2019-06-01,1,13
Interlagos,O3,2019-06-01,2,14
Interlagos,O3,2019-06-01,3,6
Interlagos,O3,2019-06-01,4,8
Interlagos,O3,2019-06-01,5,22
Interlagos,O3,2019-06-01,6,
Interlagos,O3,2019-06-01,7,10
Interlagos,O3,2019-06-01,8,3
Interlagos,O3,2019-06-01,9,8
Interlagos,O3,2019-06-01,10,13
Interlagos,O3,2019-06-01,11,12
Interlagos,O3,2019-06-01,12,17
Interlagos,O3,2019-06-01,13,15
Interlagos,O3,2019-06-01,14,17
Interlagos,O3,2019-06-01,15,9
Interlagos,O3,2019-06-01,16,14
Interlagos,O3,2019-06-01,17,19
Interlagos,O3,2019-06-01,18,11
Interlagos,O3,2019-06-01,19,6
Interlagos,O3,2019-06-01,20,1
Interlagos,O3,2019-06-01,21,2
Interlagos,O3,2019-06-01,22,2
Interlagos,O3,2019-06-01,23,1
Interlagos,O3,2019-06-01,24,1
Interlagos,O3,2019-06-02,1,1
Interlagos,O3,2019-06-02,2,1
Interlagos,O3,2019-06-02,3,9
Interlagos,O3,2019-06-02,4,12
Interlagos,O3,2019-06-02,5,18
Interlagos,O3,2019-06-02,6,
Interlagos,O3,2019-06-02,7,22
Interlagos,O3,2019-06-02,8,11
Interlagos,O3,2019-06-02,9,11
Interlagos,O3,2019-06-02,10,21
Interlagos,O3,2019-06-02,11,22
Interlagos,O3,2019-06-02,12,25
Interlagos,O3,2019-06-02,13,23
Interlagos,O3,2019-06-02,14,20
Interlagos,O3,2019-06-02,15,11
Interlagos,O3,2019-06-02,16,10
Interlagos,O3,2019-06-02,17,8
Interlagos,O3,2019-06-02,18,5
Interlagos,O3,2019-06-02,19,1
Interlagos,O3,2019-06-02,20,1
Interlagos,O3,2019-06-02,21,1
Interlagos,O3,2019-06-02,22,1
Interlagos,O3,2019-06-02,23,6
Interlagos,O3,2019-06-02,24,8
Interlagos,O3,2019-06-03,1,6
Interlagos,O3,2019-06-03,2,1
Interlagos,O3,2019-06-03,3,1
Interlagos,O3,2019-06-03,4,2
Interlagos,O3,2019-06-03,5,2
Interlagos,O3,2019-06-03,6,
Interlagos,O3,2019-06-03,7,2
Interlagos,O3,2019-06-03,8,2
Interlagos,O3,2019-06-03,9,2
Interlagos,O3,2019-06-03,10,2
Interlagos,O3,2019-06-03,11,5
Interlagos,O3,2019-06-03,12,11
Interlagos,O3,2019-06-03,13,16
Interlagos,O3,2019-06-03,14,19
Interlagos,O3,2019-06-03,15,19
Interlagos,O3,2019-06-03,16,19
Interlagos,O3,2019-06-03,17,16
Interlagos,O3,2019-06-03,18,3
Interlagos,O3,2019-06-03,19,1
Interlagos,O3,2019-06-03,20,1
Interlagos,O3,2019-06-03,21,1
Interlagos,O3,2019-06-03,22,3
Interlagos,O3,2019-06-03,23,7
Interlagos,O3,2019-06-03,24,10
Interlagos,O3,2019-06-04,1,20
Interlagos,O3,2019-06-04,2,35
Interlagos,O3,2019-06-04,3,33
Interlagos,O3,2019-06-04,4,45
Interlagos,O3,2019-06-04,5,55
Interlagos,O3,2019-06-04,6,
Interlagos,O3,2019-06-04,7,40
Interlagos,O3,2019-06-04,8,37
Interlagos,O3,2019-06-04,9,39
Interlagos,O3,2019-06-04,10,46
Interlagos,O3,2019-06-04,11,48
Interlagos,O3,2019-06-04,12,50
Interlagos,O3,2019-06-04,13,47
Interlagos,O3,2019-06-04,14,45
Interlagos,O3,2019-06-04,15,51
Interlagos,O3,2019-06-04,16,49
